id,class
50661,1
50662,1
50663,2
50664,2
50665,2
50666,2
50667,2
50668,2
50669,2
50670,2
50671,2
50672,2
50673,2
50674,2
50675,2
50676,2
50677,2
50678,2
50679,2
50680,2
50681,2
50682,2
50683,2
50684,2
50685,2
50686,2
50687,1
50688,2
50689,2
50690,1
50691,1
50692,1
50693,1
50694,1
50695,1
50696,1
50697,1
50698,1
50699,1
50700,1
50701,1
50702,1
50703,1
50704,1
50705,1
50706,1
50707,1
50708,1
50709,1
50710,1
50711,1
50712,1
50713,1
50714,1
50715,1
50716,1
50717,1
50718,1
50719,1
50720,1
50721,1
50722,2
50723,2
50724,2
50725,2
50726,2
50727,2
50728,2
50729,1
50730,2
50731,2
50732,2
50733,2
50734,2
50735,2
50736,2
50737,2
50738,2
50739,2
50740,2
50741,2
50742,2
50743,2
50744,2
50745,2
50746,2
50747,2
50748,2
50749,2
50750,2
50751,2
50752,2
50753,2
50754,2
50755,2
50756,2
50757,2
50758,1
50759,1
50760,2
50761,2
50762,2
50763,2
50764,2
50765,2
50766,2
50767,2
50768,2
50769,2
50770,2
50771,2
50772,2
50773,2
50774,2
50775,2
50776,2
50777,2
50778,2
50779,2
50780,2
50781,2
50782,2
50783,2
50784,2
50785,2
50786,2
50787,2
50788,2
50789,2
50790,2
50791,1
50792,1
50793,1
50794,1
50795,1
50796,1
50797,1
50798,1
50799,1
50800,1
50801,1
50802,1
50803,1
50804,1
50805,2
50806,2
50807,2
50808,2
50809,2
50810,2
50811,2
50812,2
50813,2
50814,2
50815,2
50816,2
50817,2
50818,2
50819,2
50820,2
50821,2
50822,2
50823,2
50824,2
50825,2
50826,2
50827,2
50828,2
50829,2
50830,2
50831,2
50832,2
50833,2
50834,2
50835,2
50836,2
50837,2
50838,2
50839,2
50840,2
50841,2
50842,2
50843,2
50844,2
50845,2
50846,2
50847,2
50848,2
50849,2
50850,2
50851,2
50852,1
50853,1
50854,2
50855,2
50856,2
50857,2
50858,2
50859,2
50860,2
50861,2
50862,2
50863,2
50864,2
50865,2
50866,2
50867,2
50868,2
50869,2
50870,2
50871,2
50872,2
50873,2
50874,2
50875,2
50876,2
50877,2
50878,2
50879,2
50880,2
50881,2
50882,2
50883,2
50884,2
50885,2
50886,2
50887,2
50888,2
50889,2
50890,2
50891,2
50892,2
50893,2
50894,2
50895,2
50896,2
50897,2
50898,2
50899,2
50900,2
50901,2
50902,2
50903,2
50904,2
50905,2
50906,2
50907,2
50908,2
50909,2
50910,2
50911,2
50912,2
50913,2
50914,2
50915,2
50916,2
50917,2
50918,2
50919,2
50920,2
50921,2
50922,2
50923,1
50924,1
50925,1
50926,1
50927,1
50928,1
50929,1
50930,1
50931,1
50932,1
50933,1
50934,1
50935,1
50936,1
50937,1
50938,1
50939,1
50940,1
50941,1
50942,1
50943,1
50944,1
50945,1
50946,1
50947,1
50948,1
50949,1
50950,1
50951,1
50952,1
50953,1
50954,1
50955,1
50956,1
50957,1
50958,1
50959,1
50960,1
50961,1
50962,1
50963,1
50964,1
50965,1
50966,1
50967,1
50968,1
50969,1
50970,1
50971,1
50972,1
50973,1
50974,1
50975,1
50976,1
50977,1
50978,1
50979,1
50980,1
50981,1
50982,1
50983,1
50984,1
50985,1
50986,1
50987,1
50988,1
50989,1
50990,1
50991,1
50992,1
50993,1
50994,1
50995,1
50996,1
50997,1
50998,1
50999,2
51000,2
51001,2
51002,2
51003,2
51004,2
51005,2
51006,2
51007,2
51008,2
51009,2
51010,2
51011,2
51012,2
51013,1
51014,1
51015,1
51016,1
51017,1
51018,1
51019,1
51020,1
51021,1
51022,1
51023,1
51024,1
51025,1
51026,1
51027,1
51028,1
51029,1
51030,1
51031,1
51032,1
51033,1
51034,1
51035,1
51036,1
51037,1
51038,1
51039,1
51040,1
51041,1
51042,1
51043,1
51044,1
51045,1
51046,1
51047,1
51048,1
51049,1
51050,1
51051,1
51052,1
51053,1
51054,1
51055,1
51056,1
51057,1
51058,1
51059,1
51060,1
51061,1
51062,1
51063,1
51064,1
51065,1
51066,1
51067,1
51068,1
51069,1
51070,1
51071,1
51072,1
51073,1
51074,1
51075,1
51076,1
51077,1
51078,1
51079,1
51080,1
51081,1
51082,1
51083,1
51084,2
51085,2
51086,2
51087,2
51088,2
51089,2
51090,2
51091,2
51092,2
51093,2
51094,2
51095,2
51096,2
51097,2
51098,2
51099,2
51100,2
51101,2
51102,2
51103,2
51104,2
51105,2
51106,2
51107,2
51108,2
51109,2
51110,2
51111,2
51112,2
51113,2
51114,2
51115,2
51116,2
51117,2
51118,2
51119,2
51120,2
51121,2
51122,2
51123,2
51124,2
51125,2
51126,2
51127,2
51128,2
51129,2
51130,2
51131,2
51132,2
51133,2
51134,2
51135,2
51136,2
51137,2
51138,2
51139,2
51140,2
51141,2
51142,2
51143,2
51144,2
51145,2
51146,2
51147,2
51148,2
51149,2
51150,2
51151,2
51152,2
51153,2
51154,2
51155,2
51156,2
51157,2
51158,2
51159,2
51160,2
51161,2
51162,2
51163,2
51164,2
51165,2
51166,2
51167,2
51168,2
51169,2
51170,2
51171,2
51172,2
51173,2
51174,2
51175,2
51176,2
51177,2
51178,2
51179,2
51180,2
51181,2
51182,2
51183,2
51184,2
51185,2
51186,2
51187,2
51188,2
51189,2
51190,2
51191,2
51192,2
51193,2
51194,2
51195,2
51196,2
51197,2
51198,2
51199,2
51200,2
51201,2
51202,2
51203,2
51204,2
51205,2
51206,2
51207,2
51208,2
51209,2
51210,2
51211,2
51212,2
51213,2
51214,2
51215,2
51216,2
51217,2
51218,2
51219,1
51220,1
51221,2
51222,2
51223,2
51224,2
51225,2
51226,2
51227,2
51228,2
51229,2
51230,2
51231,2
51232,2
51233,2
51234,2
51235,2
51236,2
51237,2
51238,2
51239,2
51240,2
51241,2
51242,2
51243,2
51244,2
51245,2
51246,1
51247,2
51248,2
51249,1
51250,1
51251,1
51252,1
51253,1
51254,1
51255,1
51256,1
51257,1
51258,1
51259,1
51260,1
51261,1
51262,1
51263,1
51264,1
51265,1
51266,1
51267,1
51268,1
51269,1
51270,1
51271,1
51272,1
51273,1
51274,1
51275,1
51276,1
51277,1
51278,1
51279,1
51280,1
51281,2
51282,1
51283,1
51284,1
51285,1
51286,1
51287,2
51288,1
51289,1
51290,2
51291,2
51292,2
51293,2
51294,2
51295,2
51296,2
51297,2
51298,2
51299,2
51300,2
51301,2
51302,2
51303,2
51304,2
51305,2
51306,2
51307,2
51308,2
51309,2
51310,2
51311,2
51312,2
51313,2
51314,2
51315,2
51316,1
51317,1
51318,1
51319,2
51320,2
51321,2
51322,2
51323,2
51324,2
51325,2
51326,2
51327,2
51328,2
51329,2
51330,2
51331,2
51332,2
51333,2
51334,2
51335,2
51336,2
51337,2
51338,2
51339,2
51340,2
51341,2
51342,2
51343,2
51344,2
51345,2
51346,2
51347,2
51348,2
51349,2
51350,1
51351,1
51352,1
51353,1
51354,1
51355,1
51356,1
51357,1
51358,1
51359,1
51360,1
51361,1
51362,1
51363,1
51364,2
51365,2
51366,2
51367,2
51368,2
51369,2
51370,2
51371,2
51372,2
51373,2
51374,2
51375,2
51376,2
51377,2
51378,2
51379,2
51380,2
51381,2
51382,2
51383,2
51384,2
51385,2
51386,2
51387,2
51388,2
51389,2
51390,2
51391,2
51392,2
51393,2
51394,2
51395,2
51396,2
51397,2
51398,2
51399,2
51400,2
51401,2
51402,2
51403,2
51404,2
51405,2
51406,2
51407,2
51408,2
51409,2
51410,2
51411,2
51412,1
51413,2
51414,2
51415,2
51416,2
51417,2
51418,2
51419,2
51420,2
51421,2
51422,2
51423,2
51424,2
51425,2
51426,2
51427,2
51428,2
51429,2
51430,2
51431,2
51432,2
51433,2
51434,2
51435,2
51436,2
51437,2
51438,2
51439,2
51440,2
51441,2
51442,2
51443,2
51444,2
51445,2
51446,2
51447,2
51448,2
51449,2
51450,2
51451,2
51452,2
51453,2
51454,2
51455,2
51456,2
51457,2
51458,2
51459,2
51460,2
51461,2
51462,2
51463,2
51464,2
51465,2
51466,2
51467,2
51468,2
51469,2
51470,2
51471,2
51472,2
51473,2
51474,2
51475,2
51476,2
51477,2
51478,2
51479,2
51480,1
51481,1
51482,1
51483,1
51484,1
51485,1
51486,1
51487,1
51488,1
51489,1
51490,1
51491,1
51492,1
51493,1
51494,1
51495,1
51496,1
51497,1
51498,1
51499,1
51500,1
51501,1
51502,1
51503,1
51504,1
51505,1
51506,1
51507,1
51508,1
51509,1
51510,1
51511,1
51512,1
51513,1
51514,1
51515,1
51516,1
51517,1
51518,1
51519,1
51520,1
51521,1
51522,1
51523,1
51524,1
51525,1
51526,1
51527,1
51528,1
51529,1
51530,1
51531,1
51532,1
51533,1
51534,1
51535,1
51536,1
51537,1
51538,1
51539,1
51540,1
51541,1
51542,1
51543,1
51544,1
51545,1
51546,1
51547,1
51548,1
51549,1
51550,1
51551,1
51552,1
51553,1
51554,1
51555,1
51556,1
51557,1
51558,2
51559,2
51560,2
51561,2
51562,2
51563,2
51564,2
51565,2
51566,2
51567,2
51568,2
51569,2
51570,2
51571,2
51572,1
51573,1
51574,1
51575,1
51576,1
51577,1
51578,1
51579,1
51580,1
51581,1
51582,1
51583,1
51584,1
51585,1
51586,1
51587,1
51588,1
51589,1
51590,1
51591,1
51592,1
51593,1
51594,1
51595,1
51596,1
51597,1
51598,1
51599,1
51600,1
51601,1
51602,1
51603,1
51604,1
51605,1
51606,1
51607,1
51608,1
51609,1
51610,1
51611,1
51612,1
51613,1
51614,1
51615,1
51616,1
51617,1
51618,1
51619,1
51620,1
51621,1
51622,1
51623,1
51624,1
51625,1
51626,1
51627,1
51628,1
51629,1
51630,1
51631,1
51632,1
51633,1
51634,1
51635,1
51636,1
51637,1
51638,1
51639,1
51640,1
51641,1
51642,1
51643,2
51644,2
51645,2
51646,2
51647,2
51648,2
51649,2
51650,2
51651,2
51652,2
51653,2
51654,2
51655,2
51656,2
51657,2
51658,2
51659,2
51660,2
51661,2
51662,2
51663,2
51664,2
51665,2
51666,2
51667,2
51668,2
51669,2
51670,2
51671,2
51672,2
51673,2
51674,2
51675,2
51676,2
51677,2
51678,2
51679,2
51680,2
51681,2
51682,2
51683,2
51684,2
51685,2
51686,2
51687,2
51688,2
51689,2
51690,2
51691,2
51692,2
51693,2
51694,2
51695,2
51696,2
51697,2
51698,2
51699,2
51700,2
51701,2
51702,2
51703,2
51704,2
51705,2
51706,2
51707,2
51708,2
51709,2
51710,2
51711,2
51712,2
51713,1
51714,1
51715,1
51716,1
51717,1
51718,1
51719,1
51720,1
51721,2
51722,2
51723,2
51724,2
51725,2
51726,2
51727,2
51728,2
51729,2
51730,2
51731,2
51732,2
51733,2
51734,2
51735,2
51736,2
51737,2
51738,2
51739,2
51740,2
51741,2
51742,2
51743,2
51744,2
51745,2
51746,2
51747,2
51748,2
51749,2
51750,2
51751,2
51752,2
51753,2
51754,2
51755,2
51756,2
51757,2
51758,2
51759,2
51760,2
51761,2
51762,2
51763,2
51764,2
51765,2
51766,2
51767,2
51768,2
51769,2
51770,2
51771,2
51772,2
51773,2
51774,2
51775,2
51776,2
51777,2
51778,1
51779,1
51780,2
51781,2
51782,2
51783,2
51784,2
51785,2
51786,2
51787,2
51788,2
51789,2
51790,2
51791,2
51792,2
51793,2
51794,2
51795,2
51796,2
51797,2
51798,2
51799,2
51800,2
51801,2
51802,2
51803,2
51804,2
51805,1
51806,2
51807,2
51808,1
51809,1
51810,1
51811,1
51812,1
51813,1
51814,1
51815,1
51816,1
51817,1
51818,1
51819,1
51820,1
51821,1
51822,1
51823,1
51824,1
51825,1
51826,1
51827,1
51828,1
51829,1
51830,1
51831,1
51832,1
51833,1
51834,1
51835,1
51836,1
51837,1
51838,1
51839,1
51840,2
51841,1
51842,2
51843,2
51844,2
51845,1
51846,1
51847,1
51848,2
51849,1
51850,1
51851,1
51852,1
51853,1
51854,1
51855,1
51856,1
51857,1
51858,1
51859,1
51860,2
51861,2
51862,2
51863,2
51864,2
51865,2
51866,2
51867,2
51868,2
51869,2
51870,2
51871,2
51872,2
51873,2
51874,2
51875,2
51876,1
51877,2
51878,2
51879,2
51880,2
51881,2
51882,2
51883,2
51884,2
51885,2
51886,2
51887,2
51888,2
51889,2
51890,2
51891,2
51892,2
51893,2
51894,2
51895,2
51896,2
51897,2
51898,2
51899,2
51900,2
51901,2
51902,2
51903,2
51904,2
51905,2
51906,2
51907,2
51908,2
51909,1
51910,1
51911,1
51912,1
51913,1
51914,1
51915,1
51916,1
51917,1
51918,1
51919,1
51920,1
51921,1
51922,1
51923,2
51924,2
51925,2
51926,2
51927,2
51928,2
51929,2
51930,2
51931,2
51932,2
51933,2
51934,2
51935,2
51936,2
51937,2
51938,2
51939,2
51940,2
51941,2
51942,2
51943,2
51944,2
51945,2
51946,2
51947,2
51948,1
51949,1
51950,2
51951,2
51952,2
51953,2
51954,1
51955,1
51956,2
51957,2
51958,2
51959,2
51960,2
51961,2
51962,2
51963,2
51964,2
51965,2
51966,2
51967,2
51968,2
51969,2
51970,1
51971,1
51972,2
51973,2
51974,2
51975,2
51976,2
51977,2
51978,2
51979,2
51980,2
51981,2
51982,2
51983,2
51984,2
51985,2
51986,2
51987,2
51988,2
51989,2
51990,2
51991,2
51992,2
51993,2
51994,2
51995,2
51996,2
51997,2
51998,2
51999,2
52000,2
52001,2
52002,2
52003,2
52004,2
52005,2
52006,2
52007,2
52008,2
52009,2
52010,2
52011,2
52012,2
52013,2
52014,2
52015,2
52016,2
52017,2
52018,2
52019,2
52020,2
52021,2
52022,2
52023,2
52024,2
52025,2
52026,2
52027,2
52028,2
52029,2
52030,2
52031,2
52032,2
52033,2
52034,2
52035,2
52036,2
52037,2
52038,2
52039,1
52040,1
52041,1
52042,1
52043,1
52044,1
52045,1
52046,1
52047,1
52048,1
52049,1
52050,1
52051,1
52052,1
52053,1
52054,1
52055,1
52056,1
52057,1
52058,1
52059,1
52060,1
52061,1
52062,1
52063,1
52064,1
52065,1
52066,1
52067,1
52068,1
52069,1
52070,1
52071,1
52072,1
52073,1
52074,1
52075,1
52076,1
52077,1
52078,1
52079,1
52080,1
52081,1
52082,1
52083,1
52084,1
52085,1
52086,1
52087,1
52088,1
52089,1
52090,1
52091,1
52092,1
52093,1
52094,1
52095,1
52096,1
52097,1
52098,1
52099,1
52100,1
52101,1
52102,1
52103,1
52104,1
52105,1
52106,1
52107,1
52108,1
52109,1
52110,1
52111,1
52112,1
52113,1
52114,1
52115,1
52116,2
52117,2
52118,2
52119,2
52120,2
52121,2
52122,2
52123,2
52124,2
52125,2
52126,2
52127,2
52128,2
52129,2
52130,2
52131,1
52132,1
52133,1
52134,1
52135,1
52136,1
52137,1
52138,1
52139,1
52140,1
52141,1
52142,1
52143,1
52144,1
52145,1
52146,1
52147,1
52148,1
52149,1
52150,1
52151,1
52152,1
52153,1
52154,1
52155,1
52156,1
52157,1
52158,1
52159,1
52160,1
52161,1
52162,1
52163,1
52164,1
52165,1
52166,1
52167,1
52168,1
52169,1
52170,1
52171,1
52172,1
52173,1
52174,1
52175,1
52176,1
52177,1
52178,1
52179,1
52180,1
52181,1
52182,2
52183,2
52184,1
52185,1
52186,1
52187,1
52188,1
52189,1
52190,1
52191,1
52192,1
52193,1
52194,1
52195,1
52196,1
52197,1
52198,1
52199,1
52200,1
52201,2
52202,2
52203,2
52204,2
52205,2
52206,2
52207,2
52208,2
52209,2
52210,2
52211,2
52212,2
52213,2
52214,2
52215,2
52216,2
52217,2
52218,2
52219,2
52220,2
52221,2
52222,2
52223,2
52224,2
52225,2
52226,2
52227,2
52228,2
52229,2
52230,2
52231,2
52232,2
52233,2
52234,2
52235,2
52236,2
52237,2
52238,2
52239,2
52240,2
52241,2
52242,2
52243,2
52244,2
52245,2
52246,2
52247,2
52248,2
52249,2
52250,2
52251,2
52252,2
52253,2
52254,2
52255,2
52256,2
52257,2
52258,2
52259,2
52260,2
52261,2
52262,2
52263,2
52264,2
52265,2
52266,2
52267,2
52268,2
52269,2
52270,2
52271,2
52272,1
52273,1
52274,1
52275,1
52276,1
52277,1
52278,1
52279,1
52280,2
52281,2
52282,2
52283,2
52284,2
52285,2
52286,2
52287,2
52288,2
52289,2
52290,2
52291,2
52292,2
52293,2
52294,2
52295,2
52296,2
52297,2
52298,2
52299,2
52300,2
52301,2
52302,2
52303,2
52304,2
52305,2
52306,2
52307,2
52308,2
52309,2
52310,2
52311,2
52312,2
52313,2
52314,2
52315,2
52316,2
52317,2
52318,2
52319,2
52320,2
52321,2
52322,2
52323,2
52324,2
52325,2
52326,2
52327,2
52328,2
52329,2
52330,2
52331,2
52332,2
52333,2
52334,2
52335,2
52336,2
52337,2
52338,1
52339,2
52340,2
52341,2
52342,2
52343,2
52344,2
52345,2
52346,2
52347,2
52348,2
52349,2
52350,2
52351,2
52352,2
52353,2
52354,2
52355,2
52356,2
52357,2
52358,2
52359,2
52360,2
52361,2
52362,2
52363,2
52364,1
52365,2
52366,2
52367,1
52368,1
52369,1
52370,1
52371,1
52372,1
52373,1
52374,1
52375,1
52376,1
52377,1
52378,1
52379,1
52380,1
52381,1
52382,1
52383,1
52384,1
52385,1
52386,1
52387,1
52388,1
52389,1
52390,1
52391,1
52392,1
52393,1
52394,1
52395,1
52396,1
52397,1
52398,1
52399,1
52400,2
52401,2
52402,2
52403,2
52404,2
52405,2
52406,2
52407,2
52408,2
52409,2
52410,2
52411,2
52412,2
52413,2
52414,2
52415,2
52416,2
52417,2
52418,2
52419,2
52420,2
52421,2
52422,2
52423,2
52424,2
52425,2
52426,2
52427,2
52428,2
52429,2
52430,2
52431,2
52432,2
52433,2
52434,2
52435,1
52436,2
52437,2
52438,2
52439,2
52440,2
52441,2
52442,2
52443,2
52444,2
52445,2
52446,2
52447,2
52448,2
52449,2
52450,2
52451,2
52452,2
52453,2
52454,2
52455,2
52456,2
52457,2
52458,2
52459,2
52460,2
52461,2
52462,2
52463,2
52464,2
52465,2
52466,2
52467,2
52468,1
52469,1
52470,1
52471,1
52472,1
52473,1
52474,1
52475,1
52476,1
52477,1
52478,1
52479,1
52480,1
52481,2
52482,2
52483,2
52484,2
52485,2
52486,2
52487,2
52488,2
52489,2
52490,2
52491,2
52492,2
52493,2
52494,2
52495,2
52496,2
52497,2
52498,2
52499,2
52500,2
52501,2
52502,2
52503,2
52504,2
52505,2
52506,2
52507,2
52508,2
52509,2
52510,2
52511,2
52512,2
52513,2
52514,2
52515,1
52516,1
52517,2
52518,2
52519,2
52520,2
52521,2
52522,2
52523,2
52524,2
52525,2
52526,2
52527,2
52528,2
52529,1
52530,1
52531,1
52532,2
52533,2
52534,2
52535,2
52536,2
52537,2
52538,2
52539,2
52540,2
52541,2
52542,2
52543,2
52544,2
52545,2
52546,2
52547,2
52548,2
52549,2
52550,2
52551,2
52552,2
52553,2
52554,2
52555,2
52556,2
52557,2
52558,2
52559,2
52560,2
52561,2
52562,2
52563,2
52564,2
52565,2
52566,2
52567,2
52568,2
52569,2
52570,2
52571,2
52572,2
52573,2
52574,2
52575,2
52576,2
52577,2
52578,2
52579,2
52580,2
52581,2
52582,2
52583,2
52584,2
52585,2
52586,2
52587,2
52588,2
52589,2
52590,2
52591,2
52592,2
52593,2
52594,2
52595,2
52596,2
52597,1
52598,1
52599,1
52600,1
52601,1
52602,1
52603,1
52604,1
52605,1
52606,1
52607,1
52608,1
52609,1
52610,1
52611,1
52612,1
52613,1
52614,1
52615,1
52616,1
52617,1
52618,1
52619,1
52620,1
52621,1
52622,1
52623,1
52624,1
52625,1
52626,1
52627,1
52628,1
52629,1
52630,1
52631,1
52632,1
52633,1
52634,1
52635,1
52636,1
52637,1
52638,1
52639,1
52640,1
52641,1
52642,1
52643,1
52644,1
52645,1
52646,1
52647,1
52648,1
52649,1
52650,1
52651,1
52652,1
52653,1
52654,1
52655,1
52656,1
52657,1
52658,1
52659,1
52660,1
52661,1
52662,1
52663,1
52664,1
52665,1
52666,1
52667,1
52668,1
52669,1
52670,1
52671,1
52672,1
52673,1
52674,1
52675,2
52676,2
52677,2
52678,2
52679,2
52680,2
52681,2
52682,2
52683,2
52684,2
52685,2
52686,2
52687,2
52688,2
52689,2
52690,1
52691,1
52692,1
52693,1
52694,1
52695,1
52696,1
52697,1
52698,1
52699,1
52700,1
52701,1
52702,1
52703,1
52704,1
52705,1
52706,1
52707,1
52708,1
52709,1
52710,1
52711,1
52712,1
52713,1
52714,1
52715,1
52716,1
52717,1
52718,1
52719,1
52720,1
52721,1
52722,1
52723,1
52724,1
52725,1
52726,1
52727,1
52728,1
52729,1
52730,1
52731,1
52732,1
52733,1
52734,1
52735,1
52736,1
52737,1
52738,1
52739,1
52740,2
52741,2
52742,2
52743,2
52744,1
52745,1
52746,1
52747,1
52748,1
52749,1
52750,1
52751,1
52752,1
52753,1
52754,1
52755,1
52756,1
52757,1
52758,1
52759,1
52760,2
52761,2
52762,2
52763,2
52764,2
52765,2
52766,2
52767,2
52768,2
52769,2
52770,2
52771,2
52772,2
52773,2
52774,2
52775,2
52776,2
52777,2
52778,2
52779,2
52780,2
52781,2
52782,2
52783,2
52784,2
52785,2
52786,2
52787,2
52788,2
52789,2
52790,2
52791,2
52792,2
52793,2
52794,2
52795,2
52796,2
52797,2
52798,2
52799,2
52800,2
52801,2
52802,2
52803,2
52804,2
52805,2
52806,2
52807,2
52808,2
52809,2
52810,2
52811,2
52812,2
52813,2
52814,2
52815,2
52816,2
52817,2
52818,2
52819,2
52820,2
52821,2
52822,2
52823,2
52824,2
52825,2
52826,2
52827,2
52828,2
52829,2
52830,2
52831,1
52832,1
52833,1
52834,1
52835,1
52836,1
52837,1
52838,1
52839,2
52840,2
52841,2
52842,2
52843,2
52844,2
52845,2
52846,2
52847,2
52848,2
52849,2
52850,2
52851,2
52852,2
52853,2
52854,2
52855,2
52856,2
52857,2
52858,2
52859,2
52860,2
52861,2
52862,2
52863,2
52864,2
52865,2
52866,2
52867,2
52868,2
52869,2
52870,2
52871,2
52872,2
52873,2
52874,2
52875,2
52876,2
52877,2
52878,2
52879,2
52880,2
52881,2
52882,2
52883,2
52884,2
52885,2
52886,2
52887,2
52888,2
52889,2
52890,2
52891,2
52892,2
52893,2
52894,2
52895,2
52896,2
52897,1
52898,1
52899,2
52900,2
52901,2
52902,2
52903,2
52904,2
52905,2
52906,2
52907,2
52908,2
52909,2
52910,2
52911,2
52912,2
52913,2
52914,2
52915,2
52916,2
52917,2
52918,1
52919,1
52920,2
52921,2
52922,1
52923,1
52924,2
52925,2
52926,1
52927,1
52928,1
52929,1
52930,1
52931,1
52932,1
52933,1
52934,1
52935,1
52936,1
52937,1
52938,1
52939,1
52940,1
52941,1
52942,1
52943,1
52944,1
52945,1
52946,1
52947,1
52948,1
52949,1
52950,1
52951,1
52952,1
52953,1
52954,1
52955,1
52956,1
52957,1
52958,1
52959,2
52960,2
52961,2
52962,2
52963,2
52964,2
52965,2
52966,2
52967,2
52968,2
52969,2
52970,2
52971,2
52972,2
52973,2
52974,2
52975,2
52976,2
52977,2
52978,2
52979,2
52980,2
52981,2
52982,2
52983,2
52984,2
52985,2
52986,2
52987,2
52988,2
52989,2
52990,2
52991,2
52992,2
52993,2
52994,1
52995,2
52996,2
52997,2
52998,2
52999,2
53000,2
53001,2
53002,2
53003,2
53004,2
53005,2
53006,2
53007,2
53008,2
53009,2
53010,2
53011,2
53012,2
53013,2
53014,2
53015,2
53016,2
53017,2
53018,2
53019,2
53020,2
53021,2
53022,2
53023,2
53024,2
53025,2
53026,2
53027,1
53028,1
53029,1
53030,1
53031,1
53032,1
53033,1
53034,1
53035,1
53036,1
53037,1
53038,1
53039,1
53040,2
53041,2
53042,2
53043,2
53044,2
53045,2
53046,2
53047,2
53048,2
53049,2
53050,2
53051,2
53052,2
53053,2
53054,2
53055,2
53056,2
53057,2
53058,2
53059,2
53060,2
53061,2
53062,2
53063,2
53064,2
53065,2
53066,2
53067,2
53068,2
53069,2
53070,2
53071,2
53072,2
53073,1
53074,1
53075,1
53076,2
53077,2
53078,2
53079,2
53080,2
53081,2
53082,2
53083,2
53084,1
53085,1
53086,2
53087,2
53088,1
53089,1
53090,1
53091,2
53092,2
53093,2
53094,2
53095,2
53096,2
53097,2
53098,2
53099,2
53100,2
53101,2
53102,2
53103,2
53104,2
53105,2
53106,2
53107,2
53108,2
53109,2
53110,2
53111,2
53112,2
53113,2
53114,2
53115,2
53116,2
53117,2
53118,2
53119,2
53120,2
53121,2
53122,2
53123,2
53124,2
53125,2
53126,2
53127,2
53128,2
53129,2
53130,2
53131,2
53132,2
53133,2
53134,2
53135,2
53136,2
53137,2
53138,2
53139,2
53140,2
53141,2
53142,2
53143,2
53144,2
53145,2
53146,2
53147,2
53148,2
53149,2
53150,2
53151,2
53152,2
53153,2
53154,2
53155,2
53156,2
53157,1
53158,1
53159,1
53160,1
53161,1
53162,1
53163,1
53164,1
53165,1
53166,1
53167,1
53168,1
53169,1
53170,1
53171,1
53172,1
53173,1
53174,1
53175,1
53176,1
53177,1
53178,1
53179,1
53180,1
53181,1
53182,1
53183,1
53184,1
53185,1
53186,1
53187,1
53188,1
53189,1
53190,1
53191,1
53192,1
53193,1
53194,1
53195,1
53196,1
53197,1
53198,1
53199,1
53200,1
53201,1
53202,1
53203,1
53204,1
53205,1
53206,1
53207,1
53208,1
53209,1
53210,1
53211,1
53212,1
53213,1
53214,1
53215,1
53216,1
53217,1
53218,1
53219,1
53220,1
53221,1
53222,1
53223,1
53224,1
53225,1
53226,1
53227,1
53228,1
53229,1
53230,1
53231,1
53232,1
53233,1
53234,1
53235,2
53236,2
53237,2
53238,2
53239,2
53240,2
53241,2
53242,2
53243,2
53244,2
53245,2
53246,2
53247,2
53248,2
53249,1
53250,1
53251,1
53252,1
53253,1
53254,1
53255,1
53256,1
53257,1
53258,1
53259,1
53260,1
53261,1
53262,1
53263,1
53264,1
53265,1
53266,1
53267,1
53268,1
53269,1
53270,1
53271,1
53272,1
53273,1
53274,1
53275,1
53276,1
53277,1
53278,1
53279,1
53280,1
53281,1
53282,1
53283,1
53284,1
53285,1
53286,1
53287,1
53288,1
53289,1
53290,1
53291,1
53292,1
53293,1
53294,1
53295,1
53296,1
53297,1
53298,1
53299,2
53300,2
53301,2
53302,2
53303,1
53304,1
53305,1
53306,1
53307,1
53308,1
53309,1
53310,1
53311,1
53312,1
53313,1
53314,1
53315,1
53316,1
53317,1
53318,1
53319,2
53320,2
53321,2
53322,2
53323,2
53324,2
53325,2
53326,2
53327,2
53328,2
53329,2
53330,2
53331,2
53332,2
53333,2
53334,2
53335,2
53336,2
53337,2
53338,2
53339,2
53340,2
53341,2
53342,2
53343,2
53344,2
53345,2
53346,2
53347,2
53348,2
53349,2
53350,2
53351,2
53352,2
53353,2
53354,2
53355,2
53356,2
53357,2
53358,2
53359,2
53360,2
53361,2
53362,2
53363,2
53364,2
53365,2
53366,2
53367,2
53368,2
53369,2
53370,2
53371,2
53372,2
53373,2
53374,2
53375,2
53376,2
53377,2
53378,2
53379,2
53380,2
53381,2
53382,2
53383,2
53384,2
53385,2
53386,2
53387,2
53388,2
53389,2
53390,1
53391,1
53392,1
53393,1
53394,1
53395,1
53396,1
53397,1
53398,2
53399,2
53400,2
53401,2
53402,2
53403,2
53404,2
53405,2
53406,2
53407,2
53408,2
53409,2
53410,2
53411,2
53412,2
53413,2
53414,2
53415,2
53416,2
53417,2
53418,2
53419,2
53420,2
53421,2
53422,2
53423,2
53424,2
53425,2
53426,2
53427,2
53428,2
53429,2
53430,2
53431,2
53432,2
53433,2
53434,2
53435,2
53436,2
53437,2
53438,2
53439,2
53440,2
53441,2
53442,2
53443,2
53444,2
53445,2
53446,2
53447,2
53448,2
53449,2
53450,2
53451,2
53452,2
53453,2
53454,2
53455,2
53456,2
53457,2
53458,2
53459,1
